id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,number_of_reviews
1404861691034600284,Moncloa - Aravaca,Casa de Campo,40.43372987751842,-3.732782907752496,Private room,18.0,0
1404863433226794966,Chamartín,Hispanoamérica,40.45749076311521,-3.673652967881066,Entire home/apt,150.0,3
1404865415926561469,Moncloa - Aravaca,Casa de Campo,40.43332564506793,-3.7325423384276855,Private room,18.0,0
1404868723279745832,Moncloa - Aravaca,Casa de Campo,40.43369,-3.73317,Private room,18.0,0
1404873472545110157,Moncloa - Aravaca,Casa de Campo,40.431860953364136,-3.7322797356186777,Private room,18.0,0
1404876814845895352,Chamberí,Arapiles,40.43063,-3.71062,Private room,24.0,0
1404885561309345756,Chamberí,Gaztambide,40.4327,-3.71237,Private room,20.0,0
1404886799337973396,Centro,Cortes,40.4127439,-3.699234,Entire home/apt,158.0,8
1404889514500502590,Chamberí,Arapiles,40.432468146801554,-3.710867422652215,Private room,21.0,0
1404913045556839752,Tetuán,Berruguete,40.45704296239804,-3.7072446101682384,Entire home/apt,54.0,9
1404913217554354610,Centro,Embajadores,40.4106,-3.70832,Entire home/apt,98.0,0
1404913559361214733,Centro,Embajadores,40.41065448850894,-3.708003852584764,Entire home/apt,120.0,0
1404913593488723483,Centro,Palacio,40.41074884974856,-3.709971044893632,Entire home/apt,89.0,0
1404924958827668692,Centro,Palacio,40.4086325,-3.7118872,Entire home/apt,201.0,2
1404956279937549367,Tetuán,Cuatro Caminos,40.45506,-3.70057,Entire home/apt,171.0,1
1404956672276429320,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,172.0,2
1405035254081158145,Tetuán,Cuatro Caminos,40.45506,-3.70057,Entire home/apt,181.0,2
1405068192900496093,Centro,Sol,40.418725273963055,-3.702360263633915,Entire home/apt,118.0,4
1405084415694987819,Usera,Orcasitas,40.3721893,-3.7110424,Entire home/apt,95.0,0
1405109619938038142,Tetuán,Cuatro Caminos,40.45613,-3.70135,Entire home/apt,171.0,1
1405119500835109762,Villa de Vallecas,Casco Histórico de Vallecas,40.37582,-3.63466,Entire home/apt,85.0,3
1405143301888773063,Tetuán,Valdeacederas,40.46547,-3.70597,Private room,40.0,11
1405152916429341408,Tetuán,Valdeacederas,40.46744575258949,-3.705903452011296,Private room,35.0,7
1405200139206156879,Tetuán,Valdeacederas,40.46559554596216,-3.705474272163994,Private room,90.0,0
1405206213729944538,Centro,Embajadores,40.40946,-3.70006,Entire home/apt,118.0,7
1405299982510226829,Carabanchel,Buenavista,40.3622789044742,-3.7614080667385874,Private room,50.0,0
1405313063571095397,Centro,Palacio,40.41292,-3.7124,Entire home/apt,108.0,23
1405654754413303750,Ciudad Lineal,Pueblo Nuevo,40.42944,-3.64559,Entire home/apt,72.0,5
1405664323323145988,Arganzuela,Palos de Moguer,40.40566272775987,-3.694799989327349,Entire home/apt,101.0,0
1405672310179049950,Centro,Sol,40.41559,-3.70803,Entire home/apt,89.0,2
1405688012141880855,Tetuán,Berruguete,40.46206853804235,-3.7057112749767938,Entire home/apt,151.0,3
1405727105660358647,Centro,Sol,40.41431,-3.70707,Private room,229.0,0
1405753887525644224,Tetuán,Almenara,40.4711973,-3.692837,Entire home/apt,94.0,16
1405774610675882735,Arganzuela,Imperial,40.409268624598944,-3.719491073972482,Private room,57.0,12
1405784188600356659,Fuencarral - El Pardo,Peñagrande,40.48269182459507,-3.717071215904053,Entire home/apt,135.0,5
1405798567342290441,Centro,Justicia,40.423465991102624,-3.694972133593029,Entire home/apt,204.0,14
1405822624010156245,Centro,Embajadores,40.4081157718808,-3.697660277631877,Entire home/apt,104.0,0
1405828047329307153,Centro,Justicia,40.42339397457063,-3.692957405349645,Entire home/apt,145.0,9
1405864336297786579,Arganzuela,Palos de Moguer,40.4032,-3.69193,Entire home/apt,66.0,0
1405907344869981814,Centro,Palacio,40.4115427591132,-3.711680269156517,Private room,50.0,9
1405981352252551548,Arganzuela,Acacias,40.40279930187022,-3.701711411526628,Entire home/apt,43.0,3
1406034089513459113,Centro,Justicia,40.42253,-3.69897,Entire home/apt,167.0,16
1406047929717968581,Centro,Palacio,40.418408638639576,-3.7086113306884823,Shared room,20.0,2
1406090857553819709,Centro,Universidad,40.423410918596254,-3.70118661718728,Entire home/apt,153.0,6
1406305757387591391,Centro,Justicia,40.42182371556999,-3.699852825931915,Entire home/apt,173.0,16
1406310326282906709,Moncloa - Aravaca,Aravaca,40.45928157582131,-3.7804141582512982,Entire home/apt,90.0,1
1406314550509027978,Chamberí,Gaztambide,40.43051989331909,-3.7124085491219896,Private room,21.0,0
1406325538268910183,Chamberí,Arapiles,40.43055,-3.7111,Private room,21.0,0
1406331017400666327,Moncloa - Aravaca,Argüelles,40.4213429,-3.7165411,Shared room,52.0,4
1406348430732503729,Centro,Universidad,40.42639,-3.70625,Entire home/apt,600.0,9
1406352121533344639,Chamartín,Castilla,40.4743413,-3.6864076,Entire home/apt,125.0,6
1406424133116787013,Puente de Vallecas,Numancia,40.39615152338252,-3.661664022681437,Private room,111.0,1
1406440928570556366,Chamartín,El Viso,40.4429786,-3.6798439,Entire home/apt,139.0,1
1406444525329265825,Tetuán,Valdeacederas,40.4664367,-3.7066367,Entire home/apt,106.0,4
1406468184391905728,Tetuán,Castillejos,40.4588542,-3.6947348,Entire home/apt,303.0,0
1406492524117865529,Salamanca,Castellana,40.4362808,-3.6800678,Entire home/apt,89.0,0
1406502688968241238,Latina,Puerta del Angel,40.41318395644087,-3.7237343080355294,Entire home/apt,159.0,8
1406515091000656209,Tetuán,Cuatro Caminos,40.455013617582125,-3.7007155037048434,Entire home/apt,181.0,2
1406520860915671728,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,181.0,2
1406527014943100683,Moncloa - Aravaca,Aravaca,40.46072,-3.77912,Entire home/apt,77.0,0
1406527599408588869,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,196.0,1
1406533888069763456,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,204.0,2
1406539709907215800,Moncloa - Aravaca,Aravaca,40.45897296236205,-3.778382451290505,Entire home/apt,90.0,0
1406546160686052281,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,230.0,3
1406553644744492960,Moncloa - Aravaca,Aravaca,40.45899422746508,-3.780472073394528,Entire home/apt,90.0,1
1406554730323441100,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,180.0,2
1406563107370156825,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,180.0,3
1406567277607153955,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,180.0,1
1406568361712764937,Centro,Sol,40.41589219999999,-3.7015813,Entire home/apt,93.0,14
1406569245786855384,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,180.0,4
1406569357459713538,Moncloa - Aravaca,Aravaca,40.45874,-3.7796,Entire home/apt,73.0,0
1406571726065035659,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,180.0,2
1406693605916666949,Chamartín,Ciudad Jardín,40.44506437858764,-3.675146101067445,Entire home/apt,139.0,12
1406716629878887800,Centro,Embajadores,40.408295549363885,-3.7035124525523857,Entire home/apt,136.0,25
1406822142139959665,Centro,Palacio,40.41842905909924,-3.708600601852423,Shared room,20.0,4
1407018830080244368,Centro,Embajadores,40.40940146458925,-3.697832410012945,Entire home/apt,224.0,6
1407073909790769247,Tetuán,Almenara,40.4711973,-3.692837,Entire home/apt,78.0,13
1407085258693522307,Tetuán,Almenara,40.4713231,-3.6932457,Entire home/apt,112.0,17
1407098773636154671,Chamberí,Arapiles,40.43207,-3.70955,Private room,70.0,3
1407103630243975288,Tetuán,Cuatro Caminos,40.45184033978301,-3.7014155282231247,Entire home/apt,165.0,9
1407116743335348756,Ciudad Lineal,San Juan Bautista,40.4532983,-3.6512188,Entire home/apt,132.0,8
1407202143617899529,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,181.0,0
1407206148453987839,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,181.0,1
1407208631428984590,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,180.0,2
1407211736876744819,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,181.0,2
1407216725119726739,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,181.0,1
1407221088273515088,Tetuán,Cuatro Caminos,40.45534864969787,-3.699387283737136,Entire home/apt,181.0,2
1407222681596659349,Tetuán,Cuatro Caminos,40.4519151,-3.694298799999999,Entire home/apt,160.0,25
1407228535905698085,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,181.0,0
1407231250864090507,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,204.0,4
1407233893719014163,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,196.0,1
1407236361652974133,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,196.0,5
1407239361757505058,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,196.0,3
1407242787639629337,Tetuán,Cuatro Caminos,40.454718698652286,-3.7016931010665104,Entire home/apt,204.0,4
1407245002507926511,Tetuán,Cuatro Caminos,40.45534598046543,-3.699498299999045,Entire home/apt,234.0,4
1407245050466409046,Tetuán,Cuatro Caminos,40.4550626,-3.7005653,Entire home/apt,196.0,3
1407248106560978220,Tetuán,Cuatro Caminos,40.45506,-3.70057,Entire home/apt,240.0,1
1407251699314688754,Tetuán,Cuatro Caminos,40.45506,-3.70057,Entire home/apt,230.0,1
1407256801532817378,Salamanca,Lista,40.434322409066105,-3.6769753964815495,Entire home/apt,102.0,0
1407822605872852527,San Blas - Canillejas,Rejas,40.4450097,-3.5834117,Entire home/apt,77.0,19
1407909369427133960,Arganzuela,Palos de Moguer,40.40420570000001,-3.6922387,Entire home/apt,63.0,10
1407961214380623930,Salamanca,Guindalera,40.4370471698659,-3.6700977441207,Entire home/apt,103.0,12
1408004036906803244,Centro,Embajadores,40.4080395,-3.7018015,Entire home/apt,76.0,4
1408016357412527202,Carabanchel,Comillas,40.3914177,-3.7127936,Private room,45.0,2
1408124694082631926,Centro,Cortes,40.4129637,-3.6973598,Private room,51.0,17
1408147134734200408,Barajas,Casco Histórico de Barajas,40.47162527482188,-3.5781658323067083,Entire home/apt,135.0,5
1408480971034099445,Centro,Universidad,40.42594953682721,-3.7017405341768,Entire home/apt,85.0,8
1408481914267481131,Tetuán,Berruguete,40.45755097813839,-3.7065612717069816,Private room,32.0,0
1408619453380601579,Usera,Almendrales,40.3815173483702,-3.7030751428527786,Entire home/apt,59.0,6
1408650867949128794,Moncloa - Aravaca,Argüelles,40.431641163926095,-3.7243137540911033,Entire home/apt,225.0,1
1408669736417420984,Moncloa - Aravaca,Casa de Campo,40.430785473713335,-3.7245635446204735,Private room,52.0,0
1408671661964767487,Centro,Sol,40.4155329475816,-3.7086214897832495,Entire home/apt,263.0,18
1408681339437743547,Centro,Palacio,40.41544836370992,-3.7109761153464342,Entire home/apt,142.0,21
1408681953601673694,Usera,Zofío,40.383046267745705,-3.714117533876682,Entire home/apt,65.0,9
1408699162254672997,Tetuán,Almenara,40.46983382593213,-3.697926122930126,Private room,42.0,10
1409191547939689007,Arganzuela,Delicias,40.39928,-3.69468,Private room,28.0,0
1409210938702618285,Tetuán,Castillejos,40.4591094,-3.699102399999999,Private room,35.0,9
1409221238087368696,Arganzuela,Delicias,40.39924,-3.69587,Private room,24.0,0
1409221739993795261,Arganzuela,Delicias,40.39978886369918,-3.694323103574082,Private room,26.0,0
1409249040490023044,Puente de Vallecas,Numancia,40.3976962,-3.6598983,Entire home/apt,89.0,2
1409249935816126185,Centro,Embajadores,40.40701822056979,-3.7069516396244926,Entire home/apt,77.0,3
1409252783547414274,Centro,Palacio,40.41089983932895,-3.715054333250008,Entire home/apt,239.0,11
1409279807030720429,Chamberí,Gaztambide,40.43639470000001,-3.7161926,Entire home/apt,414.0,0
1409295546423959419,Salamanca,Fuente del Berro,40.4244108,-3.666444099999999,Entire home/apt,85.0,4
1409928439096917879,Centro,Cortes,40.41839785906586,-3.6951155094716026,Entire home/apt,89.0,1
1409936538636500528,Centro,Cortes,40.41784,-3.69725,Entire home/apt,68.0,0
1409949042254455719,Centro,Embajadores,40.40970925910371,-3.704180616544397,Entire home/apt,65.0,0
1410013573458711055,Salamanca,Lista,40.43398,-3.67501,Entire home/apt,270.0,0
1410029046005018490,Arganzuela,Atocha,40.4024174255192,-3.687747746417612,Entire home/apt,101.0,2
1410036208449735779,Carabanchel,Comillas,40.38887574000416,-3.715897557146666,Private room,54.0,5
1410084135313977775,Tetuán,Valdeacederas,40.46599,-3.70568,Private room,35.0,9
1410092025269985099,Usera,Moscardó,40.38575144284712,-3.710226851494934,Entire home/apt,61.0,7
1410138292883749077,Salamanca,Guindalera,40.4373,-3.67712,Entire home/apt,190.0,0
1410153641723059349,Centro,Palacio,40.4210844,-3.7083705,Entire home/apt,149.0,7
1410155302476639500,Usera,Moscardó,40.38818,-3.70953,Entire home/apt,97.0,6
1410171556894049806,Chamberí,Trafalgar,40.4323986,-3.703280699999999,Entire home/apt,131.0,6
1410200167869139715,Centro,Cortes,40.41614375370504,-3.700159421668246,Entire home/apt,177.0,3
1410205985220473244,Centro,Embajadores,40.4134997,-3.7045998,Entire home/apt,190.0,0
1410221829534890351,Fuencarral - El Pardo,Valverde,40.4846403,-3.6849522,Entire home/apt,85.0,4
1410261718593464107,San Blas - Canillejas,Simancas,40.43807624913854,-3.624071087341087,Entire home/apt,105.0,2
1410333231579784316,San Blas - Canillejas,Rejas,40.4440182,-3.5823735,Entire home/apt,77.0,4
1410648102851626862,Chamberí,Almagro,40.43120249909893,-3.69200977845576,Entire home/apt,135.0,0
1410676921947673372,Tetuán,Almenara,40.4711973,-3.692837,Entire home/apt,185.0,1
1410681382314036442,Tetuán,Cuatro Caminos,40.45157,-3.70058,Shared room,25.0,0
1410685913349586514,Tetuán,Cuatro Caminos,40.45084,-3.70184,Shared room,25.0,2
1410686093086047463,Tetuán,Cuatro Caminos,40.45091,-3.70017,Shared room,25.0,2
1410686413261884110,Tetuán,Cuatro Caminos,40.45137,-3.70172,Shared room,25.0,9
1410686617488374199,Tetuán,Cuatro Caminos,40.4495,-3.70208,Shared room,25.0,6
1410687423547529170,Tetuán,Cuatro Caminos,40.44937,-3.70065,Shared room,25.0,1
1410687626470328335,Tetuán,Cuatro Caminos,40.45137,-3.70124,Shared room,25.0,3
1410687925607505395,Tetuán,Cuatro Caminos,40.45102,-3.70192,Shared room,25.0,1
1410690949003707332,Centro,Embajadores,40.4108343,-3.7043075,Entire home/apt,92.0,25
1410692723693356806,Retiro,Pacífico,40.40510799443729,-3.681714069950704,Entire home/apt,151.0,12
1410694547013024185,Chamberí,Gaztambide,40.43540180139439,-3.7120827825647615,Private room,125.0,4
1410705031152160868,Tetuán,Cuatro Caminos,40.44939,-3.70045,Shared room,25.0,5
1410705538105517290,Tetuán,Cuatro Caminos,40.44931,-3.70013,Shared room,25.0,0
1410705760137649392,Tetuán,Cuatro Caminos,40.44956,-3.70171,Shared room,25.0,4
1410705946544210515,Tetuán,Cuatro Caminos,40.45017,-3.70182,Shared room,25.0,3
1410706148697098103,Tetuán,Cuatro Caminos,40.45072,-3.70208,Shared room,25.0,3
1410706900579981710,Tetuán,Cuatro Caminos,40.45015,-3.70201,Shared room,25.0,2
1410707922920688438,Ciudad Lineal,Ventas,40.42400220198496,-3.653733271927496,Entire home/apt,75.0,2
1410719131249796586,Tetuán,Cuatro Caminos,40.45156,-3.7005,Shared room,25.0,8
1410719633104272983,Tetuán,Cuatro Caminos,40.44987,-3.70013,Shared room,25.0,3
1410719862401960857,Tetuán,Cuatro Caminos,40.45129,-3.7012,Shared room,25.0,4
1410720133431954056,Tetuán,Cuatro Caminos,40.45156,-3.70171,Shared room,25.0,3
1410720332219612702,Tetuán,Cuatro Caminos,40.44954,-3.70191,Shared room,25.0,2
1410732219899380994,Tetuán,Cuatro Caminos,40.44922,-3.70021,Shared room,25.0,1
1410732724754267208,Tetuán,Cuatro Caminos,40.44957,-3.70013,Shared room,25.0,4
1410732961759280607,Tetuán,Cuatro Caminos,40.45128,-3.70117,Shared room,25.0,2
1410733166564646088,Tetuán,Cuatro Caminos,40.44931,-3.70053,Shared room,25.0,1
1410733373798188645,Tetuán,Cuatro Caminos,40.44926,-3.7018,Shared room,25.0,10
1410734729057070420,Tetuán,Cuatro Caminos,40.45144,-3.7019,Shared room,25.0,14
1410734926865126179,Tetuán,Cuatro Caminos,40.45088,-3.70205,Shared room,25.0,0
1410735738777888904,Tetuán,Cuatro Caminos,40.45158,-3.70198,Shared room,25.0,13
1410736751669938324,Tetuán,Cuatro Caminos,40.44935,-3.70016,Shared room,25.0,4
1410771575421920427,Arganzuela,Atocha,40.40170920467792,-3.685626589820989,Private room,35.0,1
1410803446332703432,Arganzuela,Delicias,40.39976,-3.68538,Private room,35.0,1
1410808854795003134,Centro,Embajadores,40.4134997,-3.7045998,Entire home/apt,252.0,0
1410835167545200051,Centro,Universidad,40.421991593,-3.702699916,Entire home/apt,108.0,4
1410847164141973029,Centro,Cortes,40.41242,-3.69636,Private room,64.0,2
1410855933561447911,Centro,Embajadores,40.4134997,-3.7045998,Entire home/apt,176.0,0
1410901386425120128,Arganzuela,Delicias,40.39944100094301,-3.6859266584710575,Private room,35.0,0
1410909070174143153,Arganzuela,Atocha,40.40073824276214,-3.685281668214701,Private room,39.0,0
1410920645754729862,Arganzuela,Delicias,40.39953,-3.6867,Private room,39.0,1
1410937799001021965,Tetuán,Valdeacederas,40.46823107960799,-3.700452459524526,Entire home/apt,97.0,33
1410954781847980435,Moncloa - Aravaca,Ciudad Universitaria,40.46241,-3.72154,Entire home/apt,200.0,0
1410961691663949672,Tetuán,Castillejos,40.4575,-3.69605,Private room,200.0,0
1410967565445600430,Chamartín,Castilla,40.46737,-3.6865,Private room,145.0,0
1410967580510065908,Centro,Embajadores,40.41156333128354,-3.705450495842225,Private room,36.0,11
1411038829899599892,Puente de Vallecas,San Diego,40.39462,-3.66723,Entire home/apt,288.0,16
1411365798372943291,Puente de Vallecas,San Diego,40.383132857494175,-3.6665990368116166,Entire home/apt,89.0,9
1411390940505265993,Centro,Cortes,40.41475,-3.70016,Entire home/apt,153.0,6
1411420436862733845,Moncloa - Aravaca,El Plantío,40.47275,-3.82997,Entire home/apt,75.0,16
1411429120750384987,Carabanchel,San Isidro,40.39443,-3.73625,Private room,27.0,18
1411431369265366667,Latina,Aguilas,40.381844,-3.7808186,Private room,25.0,6
1411566745274771419,Villaverde,Butarque,40.35318,-3.68092,Entire home/apt,180.0,7
1411582834144937534,Centro,Palacio,40.41911,-3.71292,Private room,50.0,0
1411584619646106170,Arganzuela,Acacias,40.40196,-3.71047,Private room,42.0,23
1411594839957635230,Centro,Palacio,40.41914,-3.71287,Private room,85.0,0
1411604010282088132,Centro,Palacio,40.42082,-3.71332,Private room,50.0,0
1411618718414939212,Tetuán,Berruguete,40.45938110023886,-3.707033956485693,Entire home/apt,96.0,0
1411621640508380280,Centro,Universidad,40.42531848950666,-3.703945016301584,Entire home/apt,134.0,0
1411635958931724299,Carabanchel,San Isidro,40.39433,-3.73663,Private room,38.0,24
1412117689090002263,Retiro,Pacífico,40.40235,-3.67635,Entire home/apt,96.0,6
1412160624468197993,Centro,Universidad,40.42580214898375,-3.7016965586325674,Entire home/apt,202.0,0
1412242206669966473,Chamberí,Trafalgar,40.43575553406823,-3.70340362728982,Entire home/apt,80.0,37
1412264557256087826,San Blas - Canillejas,Rejas,40.44443,-3.58276,Entire home/apt,93.0,25
1412340066273968559,Barajas,Aeropuerto,40.45192,-3.58226,Entire home/apt,92.0,3
1412385530458277124,Centro,Justicia,40.420790062648045,-3.699943094839437,Private room,101.0,6
1412386147559867273,Centro,Sol,40.41751357595681,-3.702659170170573,Entire home/apt,405.0,1
1412394641449466062,Fuencarral - El Pardo,Peñagrande,40.4829,-3.71701,Entire home/apt,129.0,4
1412402899326437143,Centro,Palacio,40.42320352466081,-3.710862661376957,Entire home/apt,224.0,4
1412525275846902186,Arganzuela,Acacias,40.40259807872828,-3.701409105976496,Entire home/apt,115.0,2
1412774198297396194,Centro,Palacio,40.40867,-3.71101,Entire home/apt,161.0,15
1412990970483078603,Villa de Vallecas,Casco Histórico de Vallecas,40.36379,-3.58392,Entire home/apt,95.0,1
1413254857364801561,Centro,Universidad,40.42502,-3.70601,Private room,42.0,12
1413602689357157418,Fuencarral - El Pardo,Pilar,40.4760867,-3.708812,Entire home/apt,69.0,6
1413666446964004938,Centro,Universidad,40.42521,-3.70962,Entire home/apt,170.0,10
1413814896144729076,Villa de Vallecas,Casco Histórico de Vallecas,40.36337132444228,-3.601296825906783,Private room,39.0,3
1413881858232373845,Usera,San Fermín,40.37436847068187,-3.690531194355505,Private room,38.0,0
1413940743974870846,Centro,Sol,40.41833203792751,-3.707507215440273,Private room,59.0,11
1414054216995106907,Moratalaz,Media Legua,40.40806,-3.65571,Entire home/apt,100.0,0
1414307061777651841,Ciudad Lineal,Pueblo Nuevo,40.43306,-3.64798,Private room,54.0,15
1414314247290056332,Arganzuela,Palos de Moguer,40.4035,-3.69381,Entire home/apt,98.0,7
1414316935572081303,Ciudad Lineal,Ventas,40.4311,-3.64832,Private room,57.0,8
1414325389411570538,Centro,Embajadores,40.40892656363911,-3.703826703951617,Entire home/apt,129.0,0
1414325901848428368,Centro,Embajadores,40.40875,-3.70478,Entire home/apt,114.0,0
1414339478802212384,Usera,Pradolongo,40.38208,-3.70709,Private room,66.0,0
1414359416768882647,Moncloa - Aravaca,Argüelles,40.4296564,-3.7221249,Private room,40.0,0
1414373349802054150,Moncloa - Aravaca,Argüelles,40.4296564,-3.7221249,Private room,40.0,0
1414374099935887898,Arganzuela,Palos de Moguer,40.40398189173128,-3.6937031640951967,Private room,70.0,0
1414384636716657887,Moncloa - Aravaca,Argüelles,40.4296564,-3.7221249,Private room,37.0,0
1414403221671582910,Latina,Lucero,40.405701698900586,-3.746093982381365,Entire home/apt,136.0,12
1414432834994509525,Chamartín,Castilla,40.47389,-3.68473,Entire home/apt,113.0,8
1414438523006292274,Moncloa - Aravaca,Argüelles,40.4296564,-3.7221249,Private room,38.0,0
1414439283925011989,Tetuán,Cuatro Caminos,40.44909,-3.69421,Entire home/apt,89.0,2
1414461252525671916,Moncloa - Aravaca,Argüelles,40.4296564,-3.7221249,Private room,50.0,1
1414469843009860093,Moncloa - Aravaca,Argüelles,40.42966,-3.72213,Private room,37.0,3
1414472446417649469,Moncloa - Aravaca,Argüelles,40.4296564,-3.7221249,Private room,47.0,1
1414486056547325912,Carabanchel,San Isidro,40.3959,-3.73307,Entire home/apt,90.0,4
1414545108516786311,Centro,Embajadores,40.410432290122735,-3.702853333090199,Entire home/apt,70.0,1
1414571410231200759,Centro,Embajadores,40.41055,-3.69819,Private room,76.0,20
1414585701736199997,Chamartín,Castilla,40.47484,-3.68435,Entire home/apt,112.0,4
1414589922612502567,Centro,Palacio,40.4126,-3.70828,Entire home/apt,195.0,1
1414626518276716684,Chamartín,Hispanoamérica,40.45631,-3.67679,Entire home/apt,112.0,9
1414656760682755528,Latina,Aluche,40.38383985328717,-3.754515939819329,Private room,35.0,2
1414693512027934638,Chamberí,Trafalgar,40.43335801095593,-3.703448239328819,Entire home/apt,117.0,1
1414696204777865377,Chamartín,El Viso,40.44766194223737,-3.688127026622183,Private room,65.0,16
1414764840116239885,Moncloa - Aravaca,Valdezarza,40.46404715165092,-3.714469224214554,Entire home/apt,95.0,21
1414957059631904069,Tetuán,Castillejos,40.4591094,-3.699102399999999,Private room,37.0,6
1414975539559648873,Centro,Palacio,40.4099393,-3.7108712,Entire home/apt,139.0,13
1414987245945314813,Centro,Embajadores,40.41072066416452,-3.6977578896202448,Entire home/apt,80.0,1
1414988252094019054,Centro,Embajadores,40.40889,-3.69972,Entire home/apt,80.0,1
1415098280161144773,Tetuán,Bellas Vistas,40.45600012550451,-3.706177642459378,Private room,59.0,4
1415137504576103688,Centro,Justicia,40.422899356288085,-3.698551137257149,Private room,83.0,22
1415178058697481343,Ciudad Lineal,San Pascual,40.436730578689904,-3.6545281712287303,Entire home/apt,94.0,3
1415182601078764047,Centro,Universidad,40.42385,-3.70163,Private room,80.0,2
1415198478282608262,Centro,Universidad,40.421867311405336,-3.708382613515744,Entire home/apt,81.0,0
1415201478586136391,Tetuán,Valdeacederas,40.466976393423714,-3.7089267304470455,Entire home/apt,96.0,0
1415309065136133287,Vicálvaro,Casco Histórico de Vicálvaro,40.3945817,-3.6259635,Private room,41.0,10
1415370985192124399,Usera,Pradolongo,40.38381,-3.70553,Entire home/apt,80.0,7
1415371439283232154,Carabanchel,San Isidro,40.39893,-3.72162,Entire home/apt,97.0,13
1415512824964216398,Ciudad Lineal,Pueblo Nuevo,40.42027834626218,-3.63145068886938,Private room,58.0,0
1415757125869453884,Centro,Justicia,40.41989703302375,-3.6993336561878905,Entire home/apt,145.0,13
1415820784560399120,Centro,Embajadores,40.41338423941213,-3.7074116617441177,Entire home/apt,125.0,4
1415821994132326569,Centro,Universidad,40.42642,-3.70406,Entire home/apt,132.0,11
1415834285215413537,Latina,Puerta del Angel,40.40943,-3.72394,Private room,39.0,0
1415837552564863024,Centro,Embajadores,40.40961,-3.70551,Entire home/apt,176.0,11
1415884083608140476,Centro,Cortes,40.41493,-3.70089,Entire home/apt,147.0,2
1416054613376054279,Chamberí,Gaztambide,40.43303243501707,-3.713412417166418,Private room,49.0,23
1416072026499174493,Puente de Vallecas,San Diego,40.3916,-3.66527,Entire home/apt,71.0,4
1416116724237771082,Tetuán,Bellas Vistas,40.450207,-3.7048624,Entire home/apt,73.0,5
1416454915832006073,Centro,Palacio,40.42019,-3.70631,Entire home/apt,332.0,2
1416455421176838141,Centro,Sol,40.42019,-3.70754,Entire home/apt,332.0,2
1416508534287940893,Salamanca,Castellana,40.4324462,-3.682947899999999,Entire home/apt,246.0,7
1416518878651745958,Centro,Universidad,40.42665,-3.70614,Entire home/apt,124.0,7
1416535439945118100,Arganzuela,Palos de Moguer,40.40309,-3.69392,Entire home/apt,102.0,7
1416599705423811319,Chamartín,Hispanoamérica,40.45637,-3.67558,Private room,50.0,1
1416638872315888512,Centro,Justicia,40.42439,-3.69947,Entire home/apt,91.0,15
1416647528503458645,Usera,Almendrales,40.3859832,-3.6997591,Entire home/apt,60.0,0
1416660595651343333,Salamanca,Fuente del Berro,40.42639791465007,-3.665313694859044,Entire home/apt,78.0,5
1416709721469430143,Centro,Universidad,40.42219590933624,-3.704622880962956,Entire home/apt,106.0,14
1416712833670953990,Usera,Moscardó,40.38700789307372,-3.7089225033036506,Private room,70.0,10
1416766229673785038,Centro,Sol,40.41746,-3.70217,Entire home/apt,160.0,11
1416779721793439003,Hortaleza,Valdefuentes,40.48083543493191,-3.646240470333089,Private room,52.0,0
1416789445027990809,Puente de Vallecas,San Diego,40.38523067862985,-3.6679276296940735,Entire home/apt,112.0,4
1416817883908742624,Centro,Sol,40.41617,-3.70488,Entire home/apt,257.0,20
1416875773102247188,Centro,Embajadores,40.41014982937959,-3.707482740283012,Private room,97.0,17
1417227508331611929,Centro,Justicia,40.42621,-3.69832,Entire home/apt,123.0,3
1417280224514685855,Latina,Cármenes,40.39432548292347,-3.7410640595921327,Private room,49.0,19
1417293567549850417,Salamanca,Goya,40.42315,-3.67327,Entire home/apt,164.0,0
1417293699898727250,Centro,Embajadores,40.4104064845784,-3.701826247885136,Entire home/apt,81.0,6
